393396	1625428	1.386294
393396	723531	1.386294
393396	570508	1.386294
393396	492366	1.386294
393396	2014736	1.386294
393396	2002580	1.386294
393396	1866388	1.386294
393396	1314133	1.386294
393396	712471	1.386294
393396	1497460	1.386294
393396	1599068	1.386294
1048759	2281466	1.386294
1048759	1394595	1.386294
1048759	1339694	1.386294
1048761	2353321	1.386294
1048761	1628495	1.386294
1179840	1532232	1.386294
917699	2243904	1.386294
917699	1398755	1.386294
917699	1711181	1.386294
917699	2481778	1.386294
917699	2282968	1.386294
917699	1857274	1.386294
917699	1341756	1.386294
1048772	1435404	1.386294
1048772	1446151	1.386294
1092300	1271550	0.693147
204	329792	1.386294
204	495238	1.386294
204	1417895	1.386294
204	1090567	1.386294
204	898766	1.386294
204	55024	1.386294
204	281975	1.386294
204	13531	1.386294
204	2384509	1.386294
1179853	1595672	1.386294
1179853	2074875	1.386294
917722	1641416	1.386294
917722	1800152	1.791759
917722	1133516	1.791759
917722	996901	1.386294
1573093	2061322	1.098612
1573093	1573150	1.098612
786667	1105643	1.609438
786667	1664644	1.609438
786667	982205	1.609438
786672	1069114	1.386294
786672	1392747	1.386294
786672	2273642	1.386294
786673	1189240	1.386294
786673	2193062	1.386294
1310963	1741738	1.386294
1157849	1579363	1.386294
1573150	2061322	1.098612
1573150	1684107	1.609438
1573152	1643785	1.386294
1573152	2235855	1.386294
1573152	1700697	1.386294
1573153	1627841	1.386294
1573153	1697286	1.386294
1835298	2290279	1.386294
1311012	2197737	1.386294
1311012	2012546	1.386294
524583	663370	1.386294
524583	999051	1.386294
524583	1286044	1.386294
524592	1085353	1.098612
524592	1502437	1.098612
1048884	1257065	1.609438
1048884	2315258	1.386294
1048884	2028140	1.609438
393525	1432408	1.386294
393525	2659161	1.386294
393525	2066143	1.386294
786756	1300416	1.386294
786756	1365315	1.386294
1311045	1449000	1.386294
917833	1027138	1.386294
1048906	2104617	0.693147
1048906	2137450	1.609438
1048906	1126028	1.609438
1835340	2471836	1.386294
1835340	1970749	1.386294
1835340	2091806	1.386294
1835340	1977709	1.386294
1179987	1929868	1.386294
1048916	1460320	1.386294
1048916	1485344	1.386294
1048916	2151778	1.386294
1048916	2056483	1.386294
1048916	2280838	1.386294
1048916	1885002	1.386294
1048916	1160626	1.386294
524629	1739528	1.386294
524629	2679105	1.386294
524629	1649063	1.386294
524629	2053382	1.386294
524629	527727	1.386294
1179705	1845569	1.386294
1179705	1271286	1.386294
1179705	1227948	1.386294
1179705	1546291	1.386294
1179705	1343158	1.386294
1179705	2074875	1.386294
1835353	1897994	1.386294
1835353	1869932	1.386294
436968	1077916	1.386294
436968	2061031	1.386294
393592	1104104	1.609438
393592	1830417	1.609438
393592	772819	0.693147
393592	1606630	1.609438
393592	955359	1.609438
1420010	1576696	1.386294
1420010	2235792	1.386294
1420010	2049142	1.386294
524671	1416810	1.386294
524671	1291763	1.098612
524671	1511244	1.386294
524671	1210021	1.386294
393603	1507420	1.386294
393613	1805280	1.386294
393613	1145356	1.386294
1048979	1549250	1.098612
1048979	1585467	1.098612
1442197	1482654	1.386294
1442197	2146359	1.386294
1966499	2083409	3.332205
1966499	1994858	3.332205
1966499	2056940	3.332205
1442212	2258045	1.386294
1704357	2350416	1.098612
1704357	2688748	1.098612
524713	1642754	1.386294
524713	1645283	1.386294
524713	993132	1.386294
524713	1001006	1.386294
524713	914420	1.386294
524713	1333429	1.386294
524713	532378	1.386294
524713	781660	1.386294
786862	1537554	1.386294
786862	2136244	1.386294
1667261	2029004	1.386294
1704381	2188248	1.791759
1704381	2473201	1.791759
917952	1185928	1.386294
917952	1314337	1.386294
917952	1192867	1.386294
917952	1521677	1.386294
917952	1057759	1.386294
1049035	1740420	1.386294
1049035	1516452	0.612900
524758	2476987	1.386294
524758	781094	1.386294
1311192	2201320	1.386294
524768	1688566	1.386294
917985	2110699	1.386294
917985	1924132	1.386294
917985	1710602	1.386294
917985	2033995	1.386294
917985	1118828	1.386294
917985	1483509	1.386294
917985	2194520	1.386294
1704017	2267460	1.386294
1704426	2127968	1.386294
262643	986675	1.386294
262643	744836	1.386294
262643	2189231	1.386294
131576	1628362	1.386294
131576	2667867	1.386294
131576	223676	1.386294
1573374	2168022	1.609438
1573374	2691207	1.609438
1049093	1278856	1.386294
1878787	2399336	1.609438
1878787	2690366	1.609438
393749	1127362	0.612900
393749	1665416	1.098612
393749	427242	0.549306
393749	1143674	1.098612
393749	2033117	1.386294
393749	1643219	0.549306
393749	839322	1.098612
393749	406844	1.386294
393749	871421	1.098612
393755	1228409	1.386294
393755	2196395	1.386294
393755	2074439	1.386294
262691	1203811	1.386294
262691	745655	1.386294
1383571	2108880	1.386294
1383571	1509671	1.386294
1442345	1980835	1.386294
557	117962	1.386294
557	33934	1.386294
557	662097	1.609438
557	917682	1.609438
557	915635	1.609438
557	1207224	1.609438
557	1362570	1.386294
2097717	2113344	0.804719
1573435	2173173	1.386294
918082	2156872	0.693147
918082	1083914	1.386294
1442372	1468724	1.386294
262725	1955139	1.386294
262725	2236752	1.386294
262725	1892436	1.386294
262725	1934197	1.386294
262725	1602999	1.386294
262725	377016	1.386294
1180242	1901505	2.890372
1180242	1273602	2.890372
1180242	2663171	2.890372
1180242	1203821	2.890372
1180242	2661743	2.890372
1180242	1344690	2.890372
1180242	2475571	2.890372
1180242	2014488	2.890372
1180242	1464409	2.890372
1180242	1916509	2.890372
1835605	2176082	1.609438
1835605	1907157	1.609438
1835605	2457797	1.609438
787034	1944112	1.098612
787034	1958316	1.098612
1180254	2126339	1.386294
1180254	1284942	1.386294
327781	993804	0.693147
131683	882093	0.346574
1966696	2127460	1.386294
1966698	2304272	1.386294
1966698	2198599	1.609438
262769	1449000	1.386294
262769	2351439	1.386294
262769	1969239	1.386294
787062	1135811	1.386294
787062	1919955	1.386294
1311351	2068808	1.386294
1311351	1332999	1.386294
1180281	1201437	0.693147
638	727878	1.609438
638	725702	1.609438
638	257292	1.386294
638	1103119	1.609438
638	173525	1.386294
638	1801242	1.386294
638	497822	1.609438
524927	679232	1.386294
524927	1531778	1.386294
641	482657	1.386294
641	1120227	1.386294
641	1185928	1.386294
641	899881	1.386294
641	778335	1.386294
641	1420095	1.386294
1180294	1907739	1.386294
1180294	1519782	1.386294
1311367	1643344	1.386294
1311367	2147173	1.386294
1311367	1563467	1.386294
1311367	2154608	1.386294
1311367	1593172	1.386294
1311367	1346967	1.386294
1311367	1660440	1.386294
2097803	2553809	2.397895
2097803	2659228	2.397895
2097803	2691101	2.397895
2097803	2684854	2.397895
2097803	2685500	2.397895
1049228	1856401	1.386294
1049228	2268965	1.386294
262798	1267497	1.386294
262798	828714	1.386294
262798	2224501	1.386294
1966735	2057201	1.386294
656	822624	1.609438
656	2101071	1.609438
656	1688828	1.609438
656	776335	1.609438
1049239	1709985	1.386294
1049239	1374870	1.386294
131741	518784	1.098612
131741	1249987	1.386294
131741	506182	1.386294
131741	1694924	1.386294
131741	552113	1.386294
131741	2047739	1.098612
131741	131743	1.386294
131743	1694924	1.386294
131743	506182	1.386294
787109	1218715	1.386294
787109	2063389	1.386294
679	704241	1.609438
679	1777058	1.609438
679	1387013	1.609438
679	1906090	1.609438
1835688	2354872	1.386294
1311404	2086313	1.386294
393903	2399336	1.609438
393903	1878787	1.609438
393903	2690366	1.609438
131768	668275	1.386294
131768	214812	1.386294
131768	1857643	1.386294
1049273	2226312	2.079442
1049273	1314351	2.079442
1049273	2242888	2.079442
1049273	1515731	1.386294
1049273	1573150	1.386294
1049273	1068415	2.079442
895775	923009	2.639057
895775	1702914	2.639057
895775	1751303	2.639057
895775	1669249	2.639057
895775	1171278	2.639057
895775	1817231	2.639057
1180349	1432320	1.609438
1180349	1906595	1.609438
1180349	2279028	1.386294
1311422	1324345	1.098612
1311422	1324346	1.098612
1311422	1847155	1.098612
1311429	2006993	1.386294
1311429	1600899	1.386294
524999	1113656	1.098612
524999	1294257	1.386294
524999	784700	1.386294
524999	1816270	1.098612
1704657	2318365	1.386294
262867	768240	1.386294
262867	1185378	1.386294
262867	2266882	1.386294
1922510	1982978	1.386294
1573590	1621424	1.386294
1573590	2125120	1.386294
1966808	1973357	1.386294
525041	1062218	1.386294
525041	1755181	1.386294
525041	935071	1.386294
1966834	2061013	1.945910
1966834	2279591	1.945910
262899	1472048	1.386294
262899	2304739	1.386294
262899	1484940	1.386294
262899	994270	1.386294
262899	448359	1.386294
480724	1011936	1.386294
480724	1115488	1.386294
480724	1574946	1.386294
480724	2203301	1.386294
480724	761126	1.386294
480724	2056844	0.693147
480724	927119	1.386294
480724	1233489	1.386294
480724	1546291	1.386294
480724	892276	1.386294
480724	2110105	1.386294
1704719	2023342	1.386294
525075	2150881	1.386294
525075	1489524	1.386294
525075	1360038	1.386294
1449047	2032636	1.386294
1449047	1466637	1.386294
1442599	1991265	1.609438
1442599	2245315	1.609438
1442599	1733831	1.386294
1442599	2126573	1.386294
1442599	2680269	1.609438
1442599	2658864	1.386294
1442599	2211651	1.386294
1442599	2349335	1.386294
1442599	1628495	1.386294
1442599	1772476	1.386294
1573675	2299354	1.386294
262959	1767420	1.386294
262959	1101438	1.386294
262959	1088238	1.386294
2229047	2696718	1.386294
824	757756	1.791759
824	115147	1.791759
824	222236	1.791759
824	1391189	1.791759
824	885187	1.791759
1049401	2328071	1.386294
1311566	1745608	1.386294
1311566	1628297	1.098612
1180498	1365808	1.386294
1180498	1394224	1.386294
1180498	2134767	1.386294
1180498	2334262	1.386294
1180498	1897567	1.386294
263007	2440028	1.386294
263007	1965535	1.386294
415206	1773120	1.386294
415206	984805	1.386294
415206	503471	1.386294
415206	2069078	1.386294
415206	1587865	1.386294
415206	1451098	1.386294
415206	1621948	1.386294
394089	1777251	1.386294
394089	1555284	1.386294
1966956	2134644	1.386294
1966956	1968847	1.386294
787311	850369	2.890372
787311	1273602	2.890372
787311	2663171	2.890372
787311	1344690	2.890372
787311	1901505	2.890372
787311	1203821	2.890372
787311	1916509	2.890372
787311	1180242	2.890372
787311	2475571	2.890372
787311	1078101	2.890372
787311	2014488	2.890372
787311	1464409	2.890372
787311	2661743	2.890372
787311	1164957	2.890372
882	770692	1.386294
882	649478	1.386294
882	1704774	1.386294
882	1929992	1.386294
882	1415528	1.386294
882	347545	1.386294
882	367708	1.386294
882	287774	0.693147
525176	783192	1.386294
525176	778657	0.612900
525176	1491916	1.098612
525176	1960590	1.386294
1049466	1374016	1.386294
1049466	1451328	1.386294
1049466	1085442	1.386294
1049466	1379619	1.386294
1049466	1356736	1.386294
1049466	1255392	1.386294
1049466	2014728	1.386294
1049466	1923493	1.386294
1049466	1213130	0.693147
1049466	1722252	1.386294
1049466	1931310	1.386294
1049466	2036113	1.386294
1049466	1391189	1.386294
1049466	1065945	1.386294
1049466	1870138	1.386294
1049466	1921951	1.386294
1049466	1147292	1.386294
1049466	1754910	1.386294
1049466	1076245	0.462098
394107	2080746	1.386294
394107	438491	1.386294
394107	1515731	1.386294
1704830	2125808	1.609438
1704830	1773629	1.609438
1311624	1666917	1.386294
1966991	2370075	1.386294
1966991	2053932	1.386294
656282	910085	1.386294
787357	1778344	1.386294
787357	920695	1.386294
787357	970662	1.098612
787357	1110630	1.386294
787357	1204671	1.386294
394143	584625	1.791759
394143	2661418	1.791759
394143	2130409	1.791759
394143	810322	1.098612
394143	2124017	1.791759
1442720	1958420	1.386294
918436	1019825	1.386294
918436	1686573	1.386294
263078	939716	1.386294
263078	1965733	1.386294
263078	275750	1.386294
263078	1760333	1.386294
263078	597619	1.386294
263078	2268693	1.386294
263078	2437380	1.386294
263078	1984475	1.386294
263078	1747101	1.386294
263078	689221	1.386294
263078	1747077	1.386294
1967016	2163409	1.386294
1442729	1591971	1.386294
1442729	1887598	1.386294
1442729	2003474	1.386294
1442729	1920310	1.386294
1442729	1816924	1.386294
1442729	1687709	1.386294
394154	482232	1.386294
394154	715474	1.386294
1835952	2358992	1.386294
525237	1068256	1.609438
525237	909441	1.609438
525237	1214499	1.609438
525237	2194625	0.536479
525237	1068681	1.609438
525237	1062477	1.609438
525237	1858067	1.609438
525237	1365077	1.609438
525237	669407	1.609438
132032	695810	1.386294
132032	662891	1.386294
132032	846446	1.386294
1967041	2024245	1.386294
1967041	2272671	1.386294
1967054	2389483	1.386294
1967055	2329056	1.386294
1967055	2262997	1.386294
1967055	2091806	1.386294
1311697	1551151	1.386294
656341	1432452	1.386294
656341	2303974	1.386294
1704954	2697117	1.386294
132093	541706	1.386294
132093	187797	1.386294
132093	626063	1.386294
2098180	2161152	1.609438
918535	1187233	1.098612
918535	1261029	1.098612
132105	2658562	1.386294
132105	1484940	1.386294
132105	243127	1.386294
1442828	2146551	1.386294
1442828	2072247	1.386294
132111	353976	1.386294
132111	727945	1.386294
132111	429418	1.386294
1311762	1876632	1.386294
1311762	1859652	1.386294
1045	496983	1.386294
1045	2022581	1.386294
1045	360047	1.386294
656422	2466049	1.386294
656422	1583934	1.386294
656422	1614005	1.386294
656422	1578510	1.386294
656422	2106041	1.386294
918567	2166951	1.386294
525361	1290539	1.386294
525361	607174	1.386294
263224	1745475	1.386294
263224	1266868	1.386294
787515	1955139	1.386294
787515	1153683	1.386294
787515	2436415	0.693147
1705024	2298122	1.386294
1705024	1866580	1.386294
1705024	1825766	1.386294
1485664	1853154	1.386294
1485664	1590286	1.386294
1485664	2345999	1.386294
1092	1330121	1.386294
1092	1342014	1.386294
1092	40814	1.386294
1098	943624	1.386294
1098	1044761	1.386294
1098	954405	1.386294
656459	1730720	1.386294
656459	2007458	1.609438
656459	1127363	1.386294
656459	955175	0.693147
656459	1659505	1.386294
656459	1913867	1.098612
656459	1427289	1.386294
656459	701840	0.744778
656459	907697	1.609438
656459	2243011	0.693147
656459	1483509	1.386294
656459	1267609	1.098612
656459	1496217	1.386294
656459	1914269	1.386294
656459	2379413	1.609438
263246	2083884	1.386294
263246	823980	1.386294
263246	586645	1.386294
394319	719021	1.386294
1180752	2006820	1.386294
394328	394628	1.098612
263264	414339	1.386294
263264	1970628	1.386294
2098276	2337787	0.895880
918632	1176064	1.386294
918632	1085442	1.386294
918632	1379619	1.386294
918632	2085156	1.386294
918632	1101447	1.386294
918632	1590984	1.386294
918632	1272812	1.386294
918632	1277613	1.386294
918632	1792206	1.386294
918632	1808495	1.386294
918632	1126512	1.386294
918632	1300200	1.386294
918632	993106	1.386294
918632	2459059	1.386294
918632	1811380	1.386294
918632	1166340	1.386294
918632	1049466	1.386294
918632	966813	1.386294
918632	1355742	1.386294
918632	1921951	1.386294
1311851	1497876	1.386294
1311851	1921020	1.386294
1311851	1703639	1.386294
1049708	1318145	1.386294
1049708	1435560	1.386294
1049708	1614634	1.386294
1049708	1638160	1.386294
1049708	1327720	1.386294
1049708	1660304	1.386294
1049708	1715316	1.386294
1049708	1911927	1.386294
1049708	1366330	1.386294
787567	1791849	0.693147
787567	2272356	1.386294
263280	369537	1.098612
263280	2510467	1.609438
263280	368774	1.386294
263280	1909895	1.386294
263280	2068105	1.386294
263280	700810	1.386294
263280	2316433	1.609438
263280	2316434	1.609438
263280	893891	1.386294
263280	559892	1.386294
263280	737177	1.386294
263280	437407	1.386294
263280	972064	1.386294
263280	679329	1.386294
263280	618534	1.386294
263280	1169064	1.386294
263280	1741738	1.386294
263280	493867	1.386294
263280	779668	1.098612
263280	2438061	1.386294
263280	1310963	1.386294
263280	2054200	1.386294
263280	1127611	1.386294
263280	793534	1.386294
263280	560288	1.386294
263280	532803	1.386294
263280	732357	1.386294
263280	855201	1.609438
263280	983753	1.386294
263280	813394	1.386294
263280	983765	1.609438
263280	1203420	1.386294
263280	497723	1.609438
263280	1794791	1.386294
263280	304233	1.609438
263280	1077482	1.386294
263280	993261	1.386294
263280	1459310	1.098612
263280	1516659	1.386294
263280	1067254	0.693147
263280	513129	1.386294
263280	980984	1.609438
263280	542841	1.386294
263280	401530	1.386294
263280	623573	1.386294
394357	474996	1.386294
394357	2310847	1.386294
1180790	2225541	1.386294
1180793	1277395	1.386294
1180793	2074134	1.386294
1267223	2300195	1.386294
1267223	1356733	1.386294
656524	2121470	1.386294
656524	778630	1.386294
918669	2073122	0.744778
918669	1799882	1.386294
918669	1171183	1.609438
394385	567211	1.386294
394385	930588	1.386294
1574045	1897100	1.098612
1836203	2288221	1.386294
1049774	1525297	1.386294
1049774	1063413	1.386294
263357	443920	1.609438
263357	539683	1.609438
263357	911979	0.652923
263357	2228612	0.652923
525503	1124657	1.609438
525503	1398538	1.609438
525503	1030517	1.609438
1049794	1569719	1.609438
918736	2241304	1.386294
918736	1882444	1.386294
1705170	2091952	1.386294
1705170	2365718	1.386294
1705180	1994162	1.791759
1705180	2513979	1.791759
1574109	2236666	1.386294
394462	1452941	1.098612
394462	2097454	0.612900
394462	1519695	1.386294
394463	960496	1.386294
394463	810682	1.386294
394463	2271722	1.386294
263397	1533073	1.098612
263397	1232302	1.386294
263397	859230	0.204300
263397	341297	1.098612
656614	1787906	1.386294
656614	1608789	1.386294
918760	1127978	1.098612
918760	1953779	1.098612
394474	2291851	1.609438
394474	1265039	1.386294
394474	673298	1.386294
394474	1644312	0.693147
394474	1302300	1.386294
394474	501028	1.386294
394474	1197605	1.386294
394474	2697776	1.609438
394474	1614005	1.609438
394474	864569	1.386294
394474	463162	1.609438
394474	1639102	1.386294
394474	463171	1.609438
394474	1556805	1.609438
394474	2449743	1.609438
394474	1300945	1.386294
394474	740434	1.386294
394474	454483	1.386294
394474	576724	1.386294
394474	663514	1.609438
394474	1770895	1.609438
394474	1010784	1.609438
394474	570594	1.609438
394474	2489316	1.609438
394474	2074470	1.386294
394474	2180455	1.386294
394474	1628778	1.386294
394474	920689	1.386294
394474	1393016	1.386294
394474	807545	1.386294
394474	1234171	1.386294
1967344	2286801	0.693147
1967344	2244761	1.386294
1276	325714	1.386294
1276	2122827	1.386294
1276	1243676	1.386294
656638	1969773	1.098612
656638	1062615	1.098612
132351	1711208	1.386294
132351	507721	1.386294
132351	897837	1.386294
132351	431806	1.386294
132351	1787655	1.386294
787714	1805909	1.386294
1287	806514	1.386294
1287	1939594	1.386294
1287	1091774	1.386294
394504	479106	1.386294
394504	1876867	1.386294
394504	1292165	1.386294
394504	499468	1.386294
394504	1121410	1.386294
394504	2084751	1.386294
394504	1008913	1.386294
394504	2327832	1.098612
394504	1799193	1.386294
394504	1350511	1.386294
394504	770401	1.386294
394504	1637278	1.386294
394504	601247	1.386294
394504	2450976	1.098612
394504	1010467	1.386294
394504	1169064	1.386294
394504	1188210	1.386294
394504	1098808	1.386294
394504	1083788	0.693147
394504	1126203	1.386294
394504	694205	1.386294
394504	532803	1.386294
394504	1735751	1.386294
394504	983753	1.386294
394504	1658319	1.386294
394504	987857	1.386294
394504	623573	1.386294
394504	517082	1.386294
394504	689375	1.386294
394504	1585760	1.386294
394504	1795809	1.386294
394504	473570	1.386294
394504	657595	1.386294
394504	2036113	1.386294
394504	1994089	1.098612
394504	615531	1.386294
394504	1191229	1.386294
394504	1662321	1.386294
394504	862194	1.386294
394504	679925	1.386294
394504	564984	0.693147
394504	530431	1.386294
525578	2430729	1.386294
525578	1743099	1.386294
656660	2185680	1.386294
656660	1298120	1.386294
656660	1268396	1.386294
656660	2266149	1.386294
656660	1103865	1.386294
394524	2230832	1.386294
394524	802581	1.386294
394524	1916581	1.386294
263453	1343115	1.098612
263453	1097046	1.098612
1443104	2067201	1.386294
1443104	1957418	1.386294
1443104	2343147	1.386294
1312040	2209795	1.609438
1329	162507	1.098612
1329	985495	1.098612
525624	719718	1.386294
1574201	1609601	1.386294
1574203	2056936	1.386294
1574203	1613475	1.386294
1574203	2049087	1.386294
1443133	2304503	1.098612
132416	489024	1.386294
132416	299341	1.386294
1312066	1652915	1.386294
1705289	2676056	1.945910
1705289	2349340	1.945910
1705289	2282770	1.945910
1705289	2173324	1.945910
1705289	2558041	1.945910
1049935	1868324	1.386294
1049935	1364678	1.386294
1049935	2066694	1.386294
1049935	1278856	1.386294
1049935	1086121	1.386294
1049935	1255763	1.386294
1049935	1855252	1.386294
1049935	2200214	1.386294
1049935	1835705	1.386294
1049935	1120347	1.386294
918866	997357	1.098612
1705303	2230145	1.098612
525657	1097027	1.386294
525657	2082641	1.386294
525657	1483688	1.386294
525657	719441	1.386294
525657	556787	1.386294
525657	1583112	1.386294
1967450	2203919	1.386294
1312092	2037251	1.945910
1312092	1877741	1.386294
1049953	1944112	1.098612
1049953	1377409	1.098612
394609	1197733	1.386294
394609	1297543	1.386294
1049971	1805384	1.609438
1049971	1419261	1.386294
1049971	2385174	1.386294
1049971	1738967	1.609438
1049975	2122873	1.386294
1049975	1802798	1.386294
918905	996768	1.386294
918905	2103611	1.386294
918906	2310116	1.098612
918906	1026901	1.098612
1404	1126944	1.386294
1404	116324	1.386294
1404	1098087	1.386294
263552	679136	1.386294
263552	1468578	1.386294
263552	2006820	1.386294
263552	990086	1.386294
263552	455977	1.386294
263552	731545	1.386294
656769	2133896	1.386294
656769	825839	1.386294
394628	1731094	1.386294
394628	1153711	1.386294
306070	371079	1.386294
306070	1698315	1.386294
306070	1918636	1.386294
306070	1713489	1.386294
306070	1342453	1.386294
306070	1984766	1.386294
1416	1774096	1.386294
1416	641929	1.386294
1416	891387	1.386294
918932	1575056	1.386294
918932	2121073	1.386294
1312175	2232333	1.386294
1267272	1814358	1.386294
1050044	1601689	1.386294
263625	1770243	1.386294
263625	2389124	1.386294
263625	798412	1.386294
263625	418926	1.386294
263625	1344755	1.386294
263625	1075894	1.386294
1050059	1886152	1.386294
1050059	1657530	1.386294
1050059	2244452	1.386294
1050059	1107589	1.386294
1050059	1549767	1.386294
525781	1589360	1.386294
525781	873649	1.386294
525781	544476	1.386294
525781	711317	1.386294
263655	1256321	1.386294
263655	390779	1.386294
263655	1290953	1.386294
263655	1722252	1.386294
263655	623314	1.386294
263655	738903	1.386294
263655	1970200	1.386294
263655	1317147	1.386294
132584	792489	1.386294
132584	822253	1.386294
132584	1611670	1.386294
132585	703449	1.098612
132585	830156	1.098612
1443307	1660281	1.098612
132589	1945275	1.386294
132589	629316	1.386294
132589	159142	1.386294
132593	782696	1.386294
132593	1261921	1.386294
132593	2406663	1.386294
919053	1072562	1.386294
132629	1200913	1.386294
132629	1296890	1.386294
132632	302368	1.098612
132632	2347632	1.386294
132632	169987	1.098612
132632	2198599	1.386294
132632	1612459	1.386294
132632	435406	1.386294
132632	1472048	1.386294
132632	1365315	1.386294
132632	898805	1.386294
132632	774842	1.386294
132632	1065791	1.386294
525851	1157417	1.386294
525851	541787	1.609438
525851	2155131	1.386294
525851	2198205	1.609438
525851	864569	1.609438
2360863	2423355	1.098612
1443360	2265109	1.386294
788001	2162425	1.386294
788001	1191431	1.386294
788001	1165791	1.386294
919079	2459180	1.386294
919079	1745479	1.386294
132650	1608496	1.386294
132650	2660023	1.386294
1574448	2161099	1.386294
788017	1411592	1.386294
788017	2050732	1.386294
788017	1115188	1.386294
788017	1675319	1.386294
132660	1414378	1.386294
132660	2502811	1.386294
132660	713287	1.386294
1574457	2489595	1.386294
1601	2226667	1.386294
1601	364779	1.386294
1601	1783567	1.386294
394823	1145296	1.098612
394823	915423	1.386294
394823	891708	1.098612
394823	418791	1.386294
394827	535052	1.386294
394827	1843725	1.386294
525905	1443104	1.386294
525905	2067201	1.386294
1050200	1915144	1.609438
919129	1243848	1.386294
919129	1687994	1.386294
1443419	1591529	1.386294
1443419	2290133	1.386294
1574494	2342419	1.386294
132705	236017	1.386294
132705	499107	1.386294
132705	2001889	1.386294
919138	1496826	0.652923
919138	1592315	0.652923
919138	1565701	1.609438
1443427	2112395	1.386294
1638	1722232	1.386294
1638	1200202	1.386294
1638	385967	1.386294
874087	1515908	1.386294
874087	1386631	1.386294
772575	1106725	1.386294
772575	1630525	1.386294
788087	1543730	1.386294
788087	1558071	1.386294
132731	788280	1.386294
132731	1116507	1.386294
132731	1799831	1.386294
263815	770314	1.609438
263815	1469644	1.609438
263815	2359629	1.609438
263815	2095454	1.386294
1967760	2673106	1.386294
1967760	2069211	1.386294
1967760	2345124	1.386294
1967760	1986966	1.386294
132755	1076291	1.791759
132755	427075	1.386294
132755	550020	1.386294
132755	631973	1.386294
132755	247430	1.386294
132755	914473	1.386294
132755	140109	1.386294
132755	1738832	1.386294
132755	577073	1.386294
132755	667218	1.098612
132755	2037251	1.098612
132755	1835060	1.386294
132755	303926	1.386294
132755	1150167	1.791759
132755	2053467	1.791759
132755	1275231	1.791759
132755	1183772	1.791759
132755	2342975	1.386294
1967771	2107192	1.386294
788130	2057282	1.386294
1443492	2167017	1.386294
1443492	2278676	1.386294
1836711	1968776	1.386294
1836711	2693110	1.386294
1836711	2332663	1.609438
1967784	2328631	1.098612
1050291	1779208	1.386294
1050291	1903414	1.386294
1050291	2212127	1.386294
1050295	1916113	1.386294
1050295	1579378	1.386294
1050295	2183917	1.386294
919228	1356733	1.386294
1574596	1642148	1.386294
526054	1799365	1.609438
